"","06BA","T63","T96","TBL","Ti7","TiD","TV9","TK1","TK3","TT7","TiJ"
"Merged-chr12-54826071-2",13.6755044432209,10.6113171746392,15.5220758308468,8.40363012817916,25.9178417206314,18.735361518901,6.3877827562086,7.81191822284996,18.0574745729703,17.1941015493405,22.9134884451161
"Merged-chr12-47300020-20",70.8639775694173,80.9112934566236,47.8597338117777,47.6205707263486,77.7535251618943,59.0163887845382,52.1668925090369,56.9154041950497,48.4700633274466,67.3435644015837,33.09726108739
"Merged-chr12-41242131-4",7.45936605993866,19.8962197024484,16.8155821500841,10.2711034899968,14.0388309320087,21.5456657467362,7.4524132155767,35.7116261615998,11.4047207829286,11.462734366227,10.1837726422738
"Merged-chr12-17781602-20",6.21613838328222,23.8754636429381,10.3480505538979,10.2711034899968,3.23973021507893,13.1147530632307,10.646304593681,11.1598831754999,7.60314718861907,30.0896777113459,26.7324031859688
"Merged-chr12-120496850-38",62.1613838328222,51.7301712263659,46.5662274925405,28.0121004272639,33.4772122224823,39.3442591896921,35.1328051591473,36.8276144791498,35.1645557473632,41.5524120775729,33.09726108739
"Merged-chr12-64428653-29",83.2962543359817,84.8905373971133,108.654530815928,80.3013545581564,101.51154673914,59.9531568604832,62.8131971027179,82.5831354986995,93.1385530605836,77.3734569720323,72.5593800762011
"Merged-chr12-83930801-2",8.7025937365951,27.8547075834278,15.5220758308468,16.8072602563583,17.2785611470876,13.1147530632307,11.7109350530491,20.0877897158999,12.355114181506,12.8955761620054,8.91080106198961
"Merged-chr12-59202660-47",392.859945823436,395.271564755309,419.096047432864,347.350045298072,442.76312939412,509.601833314107,412.011987775455,479.874976546497,415.321915178317,406.927070001059,418.807649913511
"Merged-chr12-105337001-23",77.0801159526995,50.403756579536,59.5012906849128,151.265342307225,93.952176237289,63.7002291642634,105.398415477442,106.018890167249,98.8409134520479,96.0004003171512,76.3782948170538
"Merged-chr12-66236560-4",17.4051874731902,6.63207323414948,16.8155821500841,10.2711034899968,18.3584712187806,15.9250572910659,11.7109350530491,15.6238364456999,15.2062943772381,7.16420897889188,6.36485790142115
"Merged-chr12-128511373-47",277.239771894387,334.256491001134,310.441516616936,311.868051423538,322.8931114362,310.070233137812,330.035442404111,324.752600407048,349.744770676477,339.583505599475,334.791525614752
"Merged-chr12-4601005-6",26.1077812097853,17.2433904087886,29.7506453424564,14.0060502136319,22.6781115055525,12.1779849872857,12.7755655124172,30.1316845738498,11.4047207829286,10.0298925704486,8.91080106198961
"Merged-chr12-48255790-4",19.8916428265031,26.5282929365979,28.4571390232192,14.9397868945407,38.8767625809472,20.6088976707911,15.9694568905215,27.8997079387498,19.0078679715477,27.2239941197891,25.4594316056846
"Merged-chr12-120934567-4",17.4051874731902,13.264146468299,14.2285695116096,19.6084702990847,6.47946043015786,15.9250572910659,17.0340873498896,17.8558130807999,22.8094415658572,17.1941015493405,21.6405168648319
"Merged-chr12-44486216-13",27.3510088864418,19.8962197024484,42.6857085348287,44.8193606836222,26.9977517923244,20.6088976707911,30.8742833216749,29.0156962562998,24.710228363012,28.6568359155675,25.4594316056846
"Merged-chr12-2720575-17",38.5400579763497,37.1396101112371,49.1532401310149,32.6807838318079,32.3973021507893,33.7236507340218,40.4559574559878,36.8276144791498,55.1228171174883,28.6568359155675,26.7324031859688
"Merged-chr12-84535229-7",19.8916428265031,9.28490252780927,21.989607427033,15.8735235754495,11.8790107886227,20.6088976707911,25.5511310248344,16.7398247632499,16.1566877758155,17.1941015493405,14.0026873831265
"Merged-chr12-34819066-23",188.970606851779,167.128245500567,140.992188796859,73.7651977917949,217.061924410288,123.653386024747,150.112894770902,180.790107443099,159.666090961,65.9107226058053,169.305220177803
"Merged-chr12-58638293-24",84.5394820126381,102.133927805902,128.057125604486,112.048401709055,119.87001795792,77.7517503034392,90.4935890462885,98.2069719443995,129.253502206524,93.1347167255944,86.5620674593276
"Merged-chr12-47436586-46",134.268589078896,152.537684385438,134.524657200672,140.060502136319,165.226240969025,132.084298708252,139.466590177221,111.598831754999,162.517271156733,121.791552641162,120.932300127002
"Merged-chr12-91658957-2",32.3239195930675,27.8547075834278,11.6415568731351,19.6084702990847,19.4383812904736,18.735361518901,14.9048264311534,25.6677313036499,17.1070811743929,14.3284179577838,24.1864600254004
"Merged-chr12-68073188-2",8.7025937365951,2.65282929365979,10.3480505538979,11.2048401709056,6.47946043015786,6.55737653161535,78.7826539932394,12.2758714930499,9.50393398577384,11.462734366227,10.1837726422738
"Merged-chr12-94812352-14",47.2426517129448,25.201878289768,12.9350631923723,28.0121004272639,23.7580215772455,19.6721295948461,46.8437402121964,26.7837196211999,26.6110151601667,18.6269433451189,12.7297158028423
"Merged-chr12-32920964-39",338.157928050553,358.131954644072,410.041503198203,442.591186750769,526.996114986173,471.19434220036,396.042530884933,374.972074696798,463.791978505763,302.329618909237,393.348218307827
"Merged-chr12-85391768-43",74.5936605993866,74.2792202224742,68.5558349195734,63.4940943017981,68.0343345166575,64.6369972402085,50.0376315903007,58.0313925125997,72.2298982918812,63.0450390142485,63.6485790142115
"Merged-chr12-57959918-84",177.781557761871,242.733880369871,187.558416289399,218.494383332658,227.861025127218,233.255250910317,192.698113145626,274.533126117298,274.663692188864,187.702275246967,217.678140228603
"Merged-chr12-47373635-5",19.8916428265031,9.28490252780927,16.8155821500841,14.0060502136319,17.2785611470876,14.9882892151208,18.0987178092577,6.69592990529996,13.3055075800834,15.7612597535621,14.0026873831265
"Merged-chr12-3943182-47",136.755044432209,137.947123270309,182.38439101245,140.994238817228,154.427140252096,162.060877138494,153.306786149006,155.122376139449,147.310976779494,173.373857289184,124.751214867854
"Merged-chr12-124962302-20",58.4317008028528,35.8131954644072,25.8701263847447,28.9458371081727,24.8379316489385,28.1030422783515,27.6803919435706,37.9436027966998,36.1149491459406,28.6568359155675,40.7350905690953
"Merged-chr12-118912937-46",110.647263222423,108.766001040051,107.36102449669,113.915875070873,89.6325359505171,82.4355906831644,90.4935890462885,112.714820072549,105.49366724209,75.9406151762539,105.656641163591
"Merged-chr12-117893643-24",73.3504329227301,53.0565858731958,65.968822281099,86.837511324518,58.3151438714207,69.3208376199337,89.4289585869204,63.6113341003497,79.8330454805002,50.1494628522432,64.9215505944957
"Merged-chr12-129002650-3",13.6755044432209,26.5282929365979,9.05454423466064,16.8072602563583,3.23973021507893,27.1662742024065,12.7755655124172,22.3197663509999,5.7023603914643,12.8955761620054,10.1837726422738
"Merged-chr12-112370530-1",33.567147269724,14.5905611151289,16.8155821500841,16.8072602563583,23.7580215772455,26.2295061264614,9.5816741343129,7.81191822284996,32.3133755516311,34.388203098681,20.3675452845477
"Merged-chr12-66552026-22",67.1342945394479,96.8282692185824,73.7298601965224,47.6205707263486,95.032086308982,66.5105333920986,59.6193057246136,78.1191822284996,73.1802916904586,53.0151464437999,58.5566926930745
"Merged-chr12-25579416-48",519.669168842393,525.260200144639,503.173958183284,562.109481907095,519.436744484322,605.152177060502,678.16960261748,549.066252234597,631.061216655383,541.614198804226,555.015609003924
"Merged-chr12-61088023-29",422.697410063191,439.043248100695,454.020718052269,433.253819941681,467.601061043059,373.770462302075,447.144792934602,395.059864412698,373.504605640912,345.314872782589,402.259019369816
"Merged-chr12-44506644-33",149.187321198773,175.086733381546,151.340239350756,164.337655839948,173.865521542569,177.98593442956,163.953090742687,151.774411186799,183.425925925435,216.359111162535,171.851163338371
"Merged-chr12-84322762-47",300.861097750859,274.567831893788,296.212947105327,328.675311679896,333.69221215313,297.892248150526,346.004899294633,312.476728913998,372.554212242334,309.493827888129,263.505117118835
"Merged-chr12-102686637-47",397.832856530062,484.141346092912,487.651882352438,484.609337391665,404.966276884866,493.676776023041,482.277598093749,386.131957872298,502.758107847436,461.375058240637,434.083308876922
"Merged-chr12-121749994-47",568.155048231995,477.509272858762,517.402527694894,640.543363103434,517.276924340936,414.988257643657,594.0637963274,560.226135410097,456.188831317144,502.92747031821,530.829148978524
"Merged-chr12-115114792-23",130.538906048927,135.294293976649,90.5454423466064,124.18697856087,119.87001795792,103.981256429901,125.626394205436,128.338656518249,113.096814430709,123.22439443694,123.47824328757
"Merged-chr12-102487450-8",18.6484151498466,19.8962197024484,14.2285695116096,38.2832039172606,16.1986510753947,14.0515211391758,14.9048264311534,23.4357546685499,19.9582613701251,17.1941015493405,19.0945737042634
"Merged-chr12-106743461-23",115.620173929049,103.460342452732,102.186999219742,105.512244942694,115.550377671149,89.9297352907248,102.204524099338,97.0909836268495,111.196027633554,88.8361913382593,104.383669583307
"Merged-chr12-78254769-23",126.809223018957,79.5848788097937,108.654530815928,84.0363012817916,167.386061112411,123.653386024747,106.46304593681,82.5831354986995,73.1802916904586,106.0302928876,134.934987510128
"Merged-chr12-74717978-11",21.1348705031595,18.5698050556185,16.8155821500841,16.8072602563583,15.1187410037017,12.1779849872857,21.292609187362,20.0877897158999,19.0078679715477,20.0597851408973,11.4567442225581
"Merged-chr12-102895394-7",24.8645535331289,10.6113171746392,16.8155821500841,19.6084702990847,17.2785611470876,24.3559699745713,22.3572396467301,18.9718013983499,15.2062943772381,21.4926269366756,20.3675452845477
"Merged-chr12-120426182-1",7.45936605993866,21.2226343492783,10.3480505538979,27.0783637463551,16.1986510753947,6.55737653161535,9.5816741343129,10.0438948579499,18.0574745729703,15.7612597535621,12.7297158028423
"Merged-chr12-121806877-39",59.6749284795093,51.7301712263659,38.805189577117,82.168827919974,41.0365827243331,44.9648676453624,67.0717189401903,55.7994158774997,49.420456726024,44.4180956691297,58.5566926930745
"Merged-chr12-31562773-14",129.29567837227,87.5433666907731,117.709075050588,89.6387213672444,119.87001795792,112.412169113406,110.721567774282,95.9749953092995,119.74956822075,111.761660070713,110.748527484728
"Merged-chr12-126652935-3",24.8645535331289,31.8339515239175,32.3376579809309,32.6807838318079,23.7580215772455,26.2295061264614,27.6803919435706,23.4357546685499,30.4125887544763,28.6568359155675,12.7297158028423
"Merged-chr12-78786540-42",44.756196359632,59.6886591073453,47.8597338117777,51.3555174499838,61.5548740864997,39.3442591896921,55.3607838871412,60.2633691476997,50.3708501246013,67.3435644015837,63.6485790142115
"Merged-chr12-47310656-3",13.6755044432209,6.63207323414948,6.46753159618617,11.2048401709056,20.5182913621666,6.55737653161535,7.4524132155767,18.9718013983499,9.50393398577384,5.7313671831135,8.91080106198961
"Merged-chr12-49136618-17",74.5936605993866,63.667903047835,87.958429708132,30.8133104699903,45.356223011105,38.407491113747,57.4900448058774,25.6677313036499,28.5118019573215,35.8210448944594,58.5566926930745
"Merged-chr12-31648420-1",13.6755044432209,15.9169757619587,23.2831137462702,14.9397868945407,16.1986510753947,33.7236507340218,23.4218701060982,8.92790654039995,25.6606217615894,22.925468732454,16.548630543695
"Merged-chr12-68947217-23",64.647839186135,63.667903047835,59.5012906849128,64.4278309827069,82.0731654486662,58.0796207085931,58.5546752652455,78.1191822284996,81.733832277655,58.7465136269134,72.5593800762011
"Merged-chr12-54789837-21",47.2426517129448,25.201878289768,25.8701263847447,29.8795737890815,41.0365827243331,43.0913314934723,38.3266965372516,41.2915677493498,20.9086547687024,25.7911523240108,33.09726108739
"Merged-chr12-88508579-11",11.189049089908,7.95848788097937,11.6415568731351,5.60242008545278,5.39955035846488,18.735361518901,11.7109350530491,16.7398247632499,7.60314718861907,18.6269433451189,19.0945737042634
"Merged-chr12-127951778-9",129.29567837227,176.413148028376,148.753226712282,262.380007335372,161.986510753947,144.262283695538,143.725112014694,126.106679883149,145.41018998234,134.687128803167,106.929612743875
"Merged-chr12-119141502-27",119.349856959019,88.869781337603,73.7298601965224,88.7049846863356,56.1553237280348,92.74003951856,86.2350672088161,98.2069719443995,93.1385530605836,107.463134683378,87.8350390396118
"Merged-chr12-61165533-22",60.9181561561657,45.0980979922165,85.3714170696575,97.1086148145148,124.189658244692,32.7868826580767,136.272698799117,50.2194742897497,144.459796583762,65.9107226058053,113.294470645296
"Merged-chr12-103881576-30",44.756196359632,17.2433904087886,27.1636327039819,38.2832039172606,21.5982014338595,28.1030422783515,22.3572396467301,23.4357546685499,25.6606217615894,37.2538866902378,40.7350905690953
"Merged-chr12-78311394-15",21.1348705031595,10.6113171746392,14.2285695116096,16.8072602563583,16.1986510753947,6.55737653161535,15.9694568905215,11.1598831754999,13.3055075800834,14.3284179577838,14.0026873831265
"Merged-chr12-122985606-25",954.798855672148,867.475179026752,638.992121703194,722.712191023408,804.533003411268,966.744654375292,845.316584738272,557.994158774997,889.568221068431,749.376259192091,857.982845111571
"Merged-chr12-125107480-6",23.6213258564724,21.2226343492783,60.79479700415,37.3494672363518,25.9178417206314,16.8618253670109,24.4865005654663,29.0156962562998,42.7677029359823,31.5225195071243,24.1864600254004
"Merged-chr12-105660582-47",462.480695716197,519.954541557319,468.249287563879,437.922503346225,510.797463910778,463.7001975928,470.5666630407,445.279338702448,454.28804451999,498.628944930875,455.723825741754
"Merged-chr12-3881825-39",42.2697410063191,27.8547075834278,41.3922022155915,56.0242008545277,21.5982014338595,35.5971868859119,18.0987178092577,46.8715093370997,48.4700633274466,38.6867284860162,34.3702326676742
"Merged-chr12-106972559-46",109.404035545767,156.516928325928,160.394783585417,124.18697856087,136.068669033315,149.882892151208,140.531220636589,161.818306044749,158.715697562423,197.732167817416,220.224083389172
"Merged-chr12-111408895-47",942.366578905584,933.795911368246,1017.9894732397,1012.17056210513,885.526258788241,804.683777236798,961.361304809394,852.615074608195,781.22337363061,885.496229791036,961.093543114593
"Merged-chr12-91311098-37",57.1884731261964,68.9735616351546,38.805189577117,55.090464173619,56.1553237280348,59.9531568604832,70.2656103182946,46.8715093370997,52.2716369217561,74.5077733804756,73.8323516564853
"Merged-chr12-89611718-42",78.3233436293559,80.9112934566236,103.480505538979,53.2229908118014,51.8356834412629,124.590154100692,94.7521108837609,77.0031939109496,107.394454039244,138.985654190502,92.9269253607487
"Merged-chr12-84478013-1",18.6484151498466,23.8754636429381,16.8155821500841,10.2711034899968,10.7991007169298,14.9882892151208,12.7755655124172,11.1598831754999,11.4047207829286,14.3284179577838,15.2756589634108
"Merged-chr12-125734234-23",202.646111295,167.128245500567,109.948037135165,116.717085113599,113.390557527763,172.365325973889,169.276243039528,152.890399504349,127.352715409369,204.896376796308,115.840413805865
"Merged-chr12-126670811-2",80.8097989826688,70.2999762819845,76.3168728349969,83.1025646008828,83.1530755203592,59.9531568604832,66.0070884808222,61.3793574652497,78.8826520819229,48.7166210564648,53.4648063719376
"Merged-chr12-49133628-22",21.1348705031595,14.5905611151289,19.4025947885585,14.9397868945407,8.63928057354381,13.1147530632307,29.8096528623068,7.81191822284996,11.4047207829286,34.388203098681,29.2783463465373
"Merged-chr12-59408318-19",67.1342945394479,31.8339515239175,68.5558349195734,60.6928842590717,61.5548740864997,47.7751718731976,78.7826539932394,54.6834275599497,43.7180963345597,88.8361913382593,40.7350905690953
"Merged-chr12-47787475-14",31.0806919164111,29.1811222302577,28.4571390232192,41.084413959987,61.5548740864997,18.735361518901,34.0681746997792,44.6395327019998,33.2637689502084,37.2538866902378,31.8242895071057
"Merged-chr12-56911530-47",518.425941165737,543.830005200257,472.129806521591,524.760014670743,503.238093408927,521.779818301393,489.730011309326,499.962766262397,530.31951640618,563.106825740902,588.112870091314
"Merged-chr12-17256329-22",43.5129686829755,37.1396101112371,58.2077843656756,38.2832039172606,44.2763129394121,43.0913314934723,26.6157614842025,60.2633691476997,47.5196699288692,53.0151464437999,43.2810337296638
"Merged-chr12-22367484-22",59.6749284795093,51.7301712263659,68.5558349195734,61.6266209399805,39.9566726526401,69.3208376199337,47.9083706715645,37.9436027966998,30.4125887544763,31.5225195071243,62.3756074339272
"Merged-chr12-83223319-1",17.4051874731902,22.5490489961082,16.8155821500841,15.8735235754495,19.4383812904736,11.2412169113406,12.7755655124172,22.3197663509999,12.355114181506,27.2239941197891,14.0026873831265
"Merged-chr12-58716449-15",26.1077812097853,37.1396101112371,41.3922022155915,35.4819938745342,36.7169424375612,26.2295061264614,22.3572396467301,41.2915677493498,25.6606217615894,38.6867284860162,45.8269768902323
"Merged-chr12-102639809-10",34.8103749463804,35.8131954644072,31.0441516616936,29.8795737890815,33.4772122224823,27.1662742024065,25.5511310248344,29.0156962562998,42.7677029359823,35.8210448944594,34.3702326676742
"Merged-chr12-93383108-24",110.647263222423,141.926367210799,151.340239350756,123.253241879961,167.386061112411,85.2458949109996,90.4935890462885,80.3511588635996,97.8905200534705,77.3734569720323,90.3809822001803
"Merged-chr12-110317468-48",564.425365202025,667.186567355438,541.979147760401,644.278309827069,604.749640148067,615.456625895898,654.747732511382,592.589796619047,586.392726922246,512.957362888659,614.845273277283
"Merged-chr12-47535880-47",154.160231905399,168.454660147397,175.916859416264,176.476232691762,245.139586274306,221.077265923032,166.082351661424,193.065978936149,201.483400498405,226.389003732983,207.494367586329
"Merged-chr12-102771544-2",23.6213258564724,5.30565858731958,9.05454423466064,6.53615676636157,4.31964028677191,11.2412169113406,9.5816741343129,5.57994158774997,5.7023603914643,7.16420897889188,6.36485790142115
"Merged-chr12-31674325-46",179.024785438528,250.69236825085,245.766200655075,267.982427420824,287.256079070332,338.173275416163,361.974356185154,188.602025665949,313.629821530537,305.195302500794,352.613127738732
"Merged-chr12-39165141-47",177.781557761871,202.941440964974,179.797378373976,156.867762392678,204.103003549973,201.405136328186,185.245699930049,206.457838746749,232.846382651459,194.866484225859,216.405168648319
"Merged-chr12-88235440-47",689.991360544326,771.973324454999,770.929766265392,724.579664385226,789.414262407566,946.135756704501,783.568018094922,723.160429772396,814.487142580818,742.212050213199,804.518038739633
"Merged-chr12-38797010-4",23.6213258564724,22.5490489961082,9.05454423466064,13.0723135327231,15.1187410037017,16.8618253670109,22.3572396467301,15.6238364456999,14.2559009786608,21.4926269366756,10.1837726422738
"Merged-chr12-76732186-21",26.1077812097853,27.8547075834278,10.3480505538979,17.7409969372671,45.356223011105,8.43091268350545,21.292609187362,36.8276144791498,32.3133755516311,42.9852538733513,17.8216021239792
"Merged-chr12-78202895-5",21.1348705031595,19.8962197024484,24.5766200655075,14.9397868945407,20.5182913621666,18.735361518901,8.5170436749448,5.57994158774997,22.8094415658572,22.925468732454,12.7297158028423
"Merged-chr12-114276154-3",13.6755044432209,14.5905611151289,20.6961011077958,13.0723135327231,19.4383812904736,14.0515211391758,14.9048264311534,27.8997079387498,4.75196699288692,15.7612597535621,21.6405168648319
"Merged-chr12-10147695-9",8.7025937365951,11.9377318214691,9.05454423466064,12.1385768518143,14.0388309320087,7.4941446075604,18.0987178092577,3.34796495264998,10.4543273843512,14.3284179577838,14.0026873831265
"Merged-chr12-4110030-24",82.0530266593253,95.5018545717525,63.3818096426245,111.114665028147,150.107499965324,96.4871118223402,134.143437880381,83.6991238162495,115.947994626441,94.5675585213728,104.383669583307
"Merged-chr12-126685190-47",197.673200588374,287.831978362087,254.820744889735,278.253530910821,274.297158210016,193.910991720625,241.671114276559,213.153768652049,235.697562847191,270.807099402113,296.602378206225
"Merged-chr12-127022207-41",49.7291070662577,34.4867808175773,40.0986958963543,67.2290410254333,39.9566726526401,45.9016357213074,54.2961534277731,37.9436027966998,56.0732105160657,51.5823046480215,96.7458401016014
"Merged-chr12-61325156-23",68.3775222161044,46.4245126390463,56.9142780464383,42.9518873218046,70.1941546600435,46.8384037972525,56.4254143465093,58.0313925125997,51.3212435231787,50.1494628522432,54.7377779522219
"Merged-chr12-94655024-45",422.697410063191,384.66024758067,444.966173817609,575.181795439818,495.678722907076,502.107688706547,531.250599224682,419.611607398798,421.974668968358,438.449589508183,402.259019369816
"Merged-chr12-103169025-12",57.1884731261964,22.5490489961082,42.6857085348287,59.7591475781629,46.436133082798,39.3442591896921,45.7791097528283,36.8276144791498,44.668489733137,42.9852538733513,42.0080621493796
"Merged-chr12-55685862-15",33.567147269724,31.8339515239175,23.2831137462702,30.8133104699903,43.1964028677191,30.9133465061867,28.7450224029387,36.8276144791498,26.6110151601667,21.4926269366756,43.2810337296638
"Merged-chr12-121932526-14",106.917580192454,90.1961959844329,85.3714170696575,118.584558475417,52.9155935129559,101.170952202065,107.527676396178,107.134878484799,130.203895605102,159.0454393314,120.932300127002
"Merged-chr12-57285009-32",390.373490470123,311.707442005025,487.651882352438,365.091042235339,458.961780469515,232.318482834372,323.647659647902,441.931373749798,417.222701975472,345.314872782589,278.780776082246
"Merged-chr12-31594190-9",33.567147269724,38.466024758067,31.0441516616936,27.0783637463551,32.3973021507893,47.7751718731976,25.5511310248344,30.1316845738498,31.3629821530537,41.5524120775729,43.2810337296638
"Merged-chr12-44509323-28",675.072628424449,705.652592113505,686.851855514972,652.681939955248,762.416510615242,778.454271110337,690.945168129897,767.799962474396,753.661965071865,636.181757325599,636.485790142115
"Merged-chr12-31670175-26",232.483575534755,222.837660667422,300.093466063038,275.452320868095,304.534640217419,371.896926150185,326.841551026007,196.413943888799,304.125887544763,253.612997852773,336.064497195037
"Merged-chr12-59473404-5",8.7025937365951,13.264146468299,20.6961011077958,28.9458371081727,18.3584712187806,22.4824338226812,15.9694568905215,15.6238364456999,20.9086547687024,27.2239941197891,29.2783463465373
"Merged-chr12-57269468-14",48.4858793896013,49.0773419327061,60.79479700415,24.2771537036287,62.6347841581927,23.4192018986263,55.3607838871412,49.1034859721997,45.6188831317144,50.1494628522432,25.4594316056846
"Merged-chr12-78912384-14",105.674352515798,110.092415686881,112.535049773639,85.9037746436092,105.831187025912,133.021066784197,99.0106327212333,102.670925214599,133.055075800834,96.0004003171512,118.386356966433
"Merged-chr12-126130459-23",206.37579432497,180.392391968866,178.503872054738,155.934025711769,241.899856059227,185.48007903712,198.021265442467,177.442142490449,158.715697562423,180.538066268075,150.210646473539
"Merged-chr12-91401988-20",7.45936605993866,15.9169757619587,19.4025947885585,3.73494672363518,5.39955035846488,4.68384037972525,8.5170436749448,3.34796495264998,7.60314718861907,20.0597851408973,10.1837726422738
"Merged-chr12-69056318-28",29.8374642397546,41.1188540517268,55.6207717272011,28.9458371081727,44.2763129394121,43.0913314934723,31.938913781043,41.2915677493498,48.4700633274466,34.388203098681,48.3729200508007
"Merged-chr12-51877847-6",22.378098179816,15.9169757619587,20.6961011077958,28.9458371081727,21.5982014338595,19.6721295948461,13.8401959717853,30.1316845738498,14.2559009786608,30.0896777113459,22.9134884451161
"Merged-chr12-116096844-3",22.378098179816,17.2433904087886,12.9350631923723,29.8795737890815,11.8790107886227,17.798593442956,18.0987178092577,17.8558130807999,13.3055075800834,24.3583105282324,19.0945737042634
"Merged-chr12-108846776-3",11.189049089908,7.95848788097937,7.76103791542341,11.2048401709056,12.9589208603157,6.55737653161535,11.7109350530491,16.7398247632499,9.50393398577384,10.0298925704486,8.91080106198961
"Merged-chr12-61376088-19",16.1619597965338,43.7716833453866,20.6961011077958,36.415730555443,61.5548740864997,48.7119399491426,56.4254143465093,35.7116261615998,73.1802916904586,48.7166210564648,45.8269768902323
"Merged-chr12-85210986-3",7.45936605993866,15.9169757619587,12.9350631923723,11.2048401709056,10.7991007169298,15.9250572910659,21.292609187362,10.0438948579499,11.4047207829286,11.462734366227,6.36485790142115
"Merged-chr12-30326258-23",105.674352515798,110.092415686881,133.231150881435,143.795448859955,205.182913621666,151.756428303098,192.698113145626,131.686621470899,180.574745729703,146.149863169394,160.394419115813
"Merged-chr12-65582434-48",740.96369528724,761.36200728036,688.145361834209,885.182373501538,758.09687032847,844.964804502435,872.996976681842,849.267109655545,763.165899057639,786.630145882329,748.507289207127
"Merged-chr12-61709382-7",19.8916428265031,15.9169757619587,10.3480505538979,28.0121004272639,20.5182913621666,14.9882892151208,18.0987178092577,16.7398247632499,27.5614085587441,17.1941015493405,19.0945737042634
"Merged-chr12-124153169-14",41.0265133296626,37.1396101112371,25.8701263847447,61.6266209399805,29.1575719357104,29.0398103542966,41.5205879153559,36.8276144791498,38.9661293416727,30.0896777113459,52.1918347916534
"Merged-chr12-105556478-24",259.834584421197,306.401783417706,281.984377593717,181.144916096306,257.018597062928,236.065555138153,245.929636114031,218.733710239799,229.04480905715,194.866484225859,164.213333856666
"Merged-chr12-129696976-23",45.9994240362884,39.7924394048969,50.4467464502522,89.6387213672444,39.9566726526401,84.3091268350545,62.8131971027179,47.9874976546497,46.5692765302918,50.1494628522432,53.4648063719376
"Merged-chr12-116688482-16",100.701441809172,80.9112934566236,54.3272654079639,48.5543074072574,57.2352337997278,88.9929672147798,54.2961534277731,49.1034859721997,32.3133755516311,83.1048241551458,73.8323516564853
"Merged-chr12-19269858-2",7.45936605993866,21.2226343492783,21.989607427033,27.0783637463551,3.23973021507893,3.7470723037802,5.3231522968405,4.46395327019998,7.60314718861907,4.29852538733513,10.1837726422738
"Merged-chr12-116820637-18",47.2426517129448,23.8754636429381,20.6961011077958,29.8795737890815,18.3584712187806,41.2177953415822,25.5511310248344,20.0877897158999,19.0078679715477,48.7166210564648,34.3702326676742
"Merged-chr12-106737167-37",120.593084635675,149.884855091778,159.10127726618,136.325555412684,145.787859678552,109.601864885571,106.46304593681,128.338656518249,113.096814430709,84.5376659509242,126.024186448139
"Merged-chr12-94488176-10",29.8374642397546,29.1811222302577,29.7506453424564,28.9458371081727,33.4772122224823,44.0280995694173,46.8437402121964,26.7837196211999,49.420456726024,45.850937464908,42.0080621493796
"Merged-chr12-58076013-8",19.8916428265031,22.5490489961082,21.989607427033,28.9458371081727,20.5182913621666,32.7868826580767,18.0987178092577,18.9718013983499,21.8590481672798,31.5225195071243,36.9161758282427
"Merged-chr12-34825023-21",77.0801159526995,45.0980979922165,54.3272654079639,28.9458371081727,88.5526258788241,55.269316480758,43.6498488340921,74.7712172758496,57.9739973132204,37.2538866902378,54.7377779522219
"Merged-chr12-93307370-4",9.94582141325155,19.8962197024484,6.46753159618617,11.2048401709056,9.71919064523679,14.9882892151208,10.646304593681,6.69592990529996,12.355114181506,7.16420897889188,24.1864600254004
"Merged-chr12-115261899-9",79.5665713060124,63.667903047835,82.784404431183,59.7591475781629,72.3539748034295,76.8149822274941,72.3948712370308,66.9592990529996,75.0810784876133,51.5823046480215,52.1918347916534
"Merged-chr12-118411492-8",14.9187321198773,10.6113171746392,12.9350631923723,24.2771537036287,5.39955035846488,14.0515211391758,17.0340873498896,14.5078481281499,10.4543273843512,20.0597851408973,19.0945737042634
"Merged-chr12-19356118-23",13.6755044432209,23.8754636429381,14.2285695116096,14.0060502136319,12.9589208603157,16.8618253670109,17.0340873498896,16.7398247632499,15.2062943772381,30.0896777113459,34.3702326676742
"Merged-chr12-3791981-53",818.04381123994,555.767737021726,600.186932126077,915.06194729062,708.421007030593,857.142789489721,864.479933006897,767.799962474396,896.220974858473,568.838192924015,541.012921620797
"Merged-chr12-19303723-30",23.6213258564724,90.1961959844329,54.3272654079639,53.2229908118014,24.8379316489385,53.3957803288679,42.585218374724,36.8276144791498,53.2220303203335,134.687128803167,156.57550437496
"Merged-chr12-11787108-16",13.6755044432209,29.1811222302577,6.46753159618617,10.2711034899968,12.9589208603157,20.6088976707911,17.0340873498896,18.9718013983499,8.55354058719645,25.7911523240108,5.09188632113692
"Merged-chr12-118102131-3",17.4051874731902,14.5905611151289,7.76103791542341,23.3434170227199,16.1986510753947,15.9250572910659,27.6803919435706,17.8558130807999,20.9086547687024,20.0597851408973,12.7297158028423
"Merged-chr12-31620249-9",16.1619597965338,18.5698050556185,15.5220758308468,16.8072602563583,11.8790107886227,29.0398103542966,18.0987178092577,20.0877897158999,17.1070811743929,25.7911523240108,34.3702326676742
"Merged-chr12-62242391-6",26.1077812097853,19.8962197024484,19.4025947885585,20.5422069799935,26.9977517923244,16.8618253670109,21.292609187362,25.6677313036499,14.2559009786608,18.6269433451189,12.7297158028423
